,index,splCalMaxKcal,splMonth,splCalMaxMj,splYear,splCalMinMj,splCalCpnm,splCalMinKcal,splym
317,327,10312.649,11,43.177,2013,38.983,㈜삼천리,9310.897,2013-11
318,328,10320.77,11,43.211,2013,39.015,㈜예스코,9318.476,2013-11
319,329,10320.77,11,43.211,2013,39.015,㈜예스코,9318.476,2013-11
320,330,10331.279,11,43.255,2013,39.056,㈜지에스이,9328.283,2013-11
321,331,10331.279,11,43.255,2013,39.056,㈜지에스이,9328.283,2013-11
322,332,10311.455,11,43.172,2013,38.978,㈜충남도시가스,9309.783,2013-11
323,333,10311.455,11,43.172,2013,38.978,㈜충남도시가스,9309.783,2013-11
324,334,10314.56,11,43.185,2013,38.99,㈜해양도시가스,9312.681,2013-11
325,335,10314.56,11,43.185,2013,38.99,㈜해양도시가스,9312.681,2013-11
326,336,10318.382,11,43.201,2013,39.005,강남도시가스㈜,9316.247,2013-11
327,337,10318.382,11,43.201,2013,39.005,강남도시가스㈜,9316.247,2013-11
328,338,10323.397,11,43.222,2013,39.025,강원도시가스㈜,9320.928,2013-11
329,339,10323.397,11,43.222,2013,39.025,강원도시가스㈜,9320.928,2013-11
330,340,10334.862,11,43.27,2013,39.07,"경남에너지㈜
(LNG + NG)",9331.627,2013-11
331,341,10334.862,11,43.27,2013,39.07,"경남에너지㈜
(LNG + NG)",9331.627,2013-11
332,342,10310.977,11,43.17,2013,38.976,"군산도시가스㈜
(LNG + NG)",9309.337,2013-11
333,343,10310.977,11,43.17,2013,38.976,"군산도시가스㈜
(LNG + NG)",9309.337,2013-11
334,344,10320.292,11,43.209,2013,39.013,대성에너지㈜,9318.03,2013-11
335,345,10320.292,11,43.209,2013,39.013,대성에너지㈜,9318.03,2013-11
336,346,10309.067,11,43.162,2013,38.969,대성청정에너지㈜,9307.554,2013-11
337,347,10309.067,11,43.162,2013,38.969,대성청정에너지㈜,9307.554,2013-11
338,348,10315.993,11,43.191,2013,38.996,대화도시가스㈜,9314.018,2013-11
339,349,10315.993,11,43.191,2013,38.996,대화도시가스㈜,9314.018,2013-11
340,350,10315.277,11,43.188,2013,38.993,목포도시가스㈜,9313.35,2013-11
341,351,10315.277,11,43.188,2013,38.993,목포도시가스㈜,9313.35,2013-11
342,352,10332.712,11,43.261,2013,39.061,서라벌도시가스㈜,9329.621,2013-11
343,353,10332.712,11,43.261,2013,39.061,서라벌도시가스㈜,9329.621,2013-11
344,354,10308.35,11,43.159,2013,38.966,서울도시가스㈜,9306.885,2013-11
345,355,10308.35,11,43.159,2013,38.966,서울도시가스㈜,9306.885,2013-11
346,356,10311.933,11,43.174,2013,38.98,"서해도시가스㈜
(LNG + NG)",9310.229,2013-11
347,357,10311.933,11,43.174,2013,38.98,"서해도시가스㈜
(LNG + NG)",9310.229,2013-11
348,358,10315.277,11,43.188,2013,38.993,영남에너지서비스㈜ 구미,9313.35,2013-11
349,359,10315.277,11,43.188,2013,38.993,영남에너지서비스㈜ 구미,9313.35,2013-11
350,360,10334.862,11,43.27,2013,39.07,영남에너지서비스㈜ 포항,9331.627,2013-11
351,361,10334.862,11,43.27,2013,39.07,영남에너지서비스㈜ 포항,9331.627,2013-11
352,362,10300.707,11,43.127,2013,38.936,인천도시가스㈜,9299.752,2013-11
353,363,10300.707,11,43.127,2013,38.936,인천도시가스㈜,9299.752,2013-11
354,364,10312.649,11,43.177,2013,38.983,전남도시가스㈜,9310.897,2013-11
355,365,10312.649,11,43.177,2013,38.983,전남도시가스㈜,9310.897,2013-11
356,366,10318.382,11,43.201,2013,39.005,전북도시가스㈜,9316.247,2013-11
357,367,10318.382,11,43.201,2013,39.005,전북도시가스㈜,9316.247,2013-11
358,368,10315.038,11,43.187,2013,38.992,전북에너지서비스㈜,9313.127,2013-11
359,369,10315.038,11,43.187,2013,38.992,전북에너지서비스㈜,9313.127,2013-11
360,370,10311.694,11,43.173,2013,38.979,중부도시가스㈜,9310.006,2013-11
361,371,10311.694,11,43.173,2013,38.979,중부도시가스㈜,9310.006,2013-11
362,372,10332.473,11,43.26,2013,39.06,"참빛영동도시가스㈜
(LNG)",9329.398,2013-11
363,373,10332.473,11,43.26,2013,39.06,"참빛영동도시가스㈜
(LNG)",9329.398,2013-11
364,374,10331.757,11,43.257,2013,39.058,참빛원주도시가스㈜,9328.73,2013-11
365,375,10331.757,11,43.257,2013,39.058,참빛원주도시가스㈜,9328.73,2013-11
366,376,10328.174,11,43.242,2013,39.044,참빛충북도시가스㈜,9325.386,2013-11
367,377,10328.174,11,43.242,2013,39.044,참빛충북도시가스㈜,9325.386,2013-11
368,378,10315.993,11,43.191,2013,38.996,충청에너지서비스㈜,9314.018,2013-11
369,379,10315.993,11,43.191,2013,38.996,충청에너지서비스㈜,9314.018,2013-11
370,380,10323.158,11,43.221,2013,39.024,코원에너지서비스㈜,9320.705,2013-11
371,381,10323.158,11,43.221,2013,39.024,코원에너지서비스㈜,9320.705,2013-11
372,384,10318.143,12,43.2,2013,39.004,㈜경동도시가스,9316.024,2013-12
373,385,10331.996,12,43.258,2013,39.058,㈜대륜이엔에스,9328.953,2013-12
374,386,10307.634,12,43.156,2013,38.963,㈜부산도시가스,9306.217,2013-12
375,387,10325.547,12,43.231,2013,39.033,㈜삼천리,9322.934,2013-12
376,388,10335.34,12,43.272,2013,39.072,㈜예스코,9332.073,2013-12
377,389,10297.124,12,43.112,2013,38.922,㈜지에스이,9296.409,2013-12
378,390,10321.487,12,43.214,2013,39.017,㈜충남도시가스,9319.145,2013-12
379,391,10285.182,12,43.062,2013,38.876,㈜해양도시가스,9285.264,2013-12
380,392,10330.563,12,43.252,2013,39.053,강남도시가스㈜,9327.615,2013-12
381,393,10357.075,12,43.363,2013,39.156,강원도시가스㈜,9352.357,2013-12
382,394,10310.739,12,43.169,2013,38.975,"경남에너지㈜
(LNG + NG)",9309.115,2013-12
383,395,10331.04,12,43.254,2013,39.055,"군산도시가스㈜
(LNG + NG)",9328.06,2013-12
384,396,10318.62,12,43.202,2013,39.006,대성에너지㈜,9316.47,2013-12
385,397,10318.859,12,43.203,2013,39.007,대성청정에너지㈜,9316.693,2013-12
386,398,10285.66,12,43.064,2013,38.877,대화도시가스㈜,9285.71,2013-12
387,399,10287.809,12,43.073,2013,38.886,목포도시가스㈜,9287.715,2013-12
388,400,10313.127,12,43.179,2013,38.985,서라벌도시가스㈜,9311.343,2013-12
389,401,10318.62,12,43.202,2013,39.006,서울도시가스㈜,9316.47,2013-12
390,402,10333.429,12,43.264,2013,39.064,"서해도시가스㈜
(LNG + NG)",9330.29,2013-12
391,403,10318.859,12,43.203,2013,39.007,영남에너지서비스㈜ 구미,9316.693,2013-12
392,404,10315.038,12,43.187,2013,38.992,영남에너지서비스㈜ 포항,9313.127,2013-12
393,405,10302.857,12,43.136,2013,38.945,인천도시가스㈜,9301.759,2013-12
394,406,10287.093,12,43.07,2013,38.883,전남도시가스㈜,9287.047,2013-12
395,407,10313.366,12,43.18,2013,38.986,전북도시가스㈜,9311.566,2013-12
396,408,10310.022,12,43.166,2013,38.973,전북에너지서비스㈜,9308.446,2013-12
397,409,10324.114,12,43.225,2013,39.028,중부도시가스㈜,9321.597,2013-12
398,410,10428.012,12,43.66,2013,39.434,참빛도시가스공업㈜,9418.559,2013-12
399,411,10353.97,12,43.35,2013,39.144,"참빛영동도시가스㈜
(LNG + NG)",9349.46,2013-12
400,412,10355.642,12,43.357,2013,39.151,참빛원주도시가스㈜,9351.02,2013-12
401,413,10349.909,12,43.333,2013,39.128,참빛충북도시가스㈜,9345.67,2013-12
402,414,10328.413,12,43.243,2013,39.044,충청에너지서비스㈜,9325.609,2013-12
403,415,10339.878,12,43.291,2013,39.089,코원에너지서비스㈜,9336.308,2013-12
404,417,10324.353,01,43.226,2014,39.029,(주)경동도시가스,9321.82,2014-01
405,418,10297.124,01,43.112,2014,38.922,(주)대륜이엔에스,9296.409,2014-01
406,419,10314.56,01,43.185,2014,38.99,(주)부산도시가스,9312.681,2014-01
407,420,10299.513,01,43.122,2014,38.932,(주)삼천리,9298.638,2014-01
408,421,10315.754,01,43.19,2014,38.995,(주)예스코,9313.795,2014-01
409,422,10310.5,01,43.168,2014,38.974,(주)지에스이,9308.892,2014-01
410,423,10306.917,01,43.153,2014,38.96,(주)충남도시가스,9305.548,2014-01
411,424,10290.198,01,43.083,2014,38.895,(주)해양도시가스,9289.945,2014-01
412,425,10301.424,01,43.13,2014,38.939,강남도시가스(주),9300.422,2014-01
413,426,10348.237,01,43.326,2014,39.122,강원도시가스(주),9344.109,2014-01
414,427,10318.859,01,43.203,2014,39.007,경남에너지(주),9316.693,2014-01
415,428,10316.232,01,43.192,2014,38.997,군산도시가스(주),9314.241,2014-01
416,429,10314.321,01,43.184,2014,38.989,대성에너지(주),9312.458,2014-01
417,430,10315.993,01,43.191,2014,38.996,대성청정에너지(주),9314.018,2014-01
418,431,10290.437,01,43.084,2014,38.896,대화도시가스(주),9290.168,2014-01
419,432,10293.303,01,43.096,2014,38.907,목포도시가스(주),9292.843,2014-01
420,433,10318.859,01,43.203,2014,39.007,서라벌도시가스(주),9316.693,2014-01
421,434,10292.586,01,43.093,2014,38.904,서울도시가스(주),9292.174,2014-01
422,435,10316.71,01,43.194,2014,38.999,서해도시가스(주),9314.687,2014-01
423,436,10310.5,01,43.168,2014,38.974,영남에너지서비스(주)구미,9308.892,2014-01
424,437,10345.132,01,43.313,2014,39.11,영남에너지서비스(주)포항,9341.212,2014-01
425,438,10287.093,01,43.07,2014,38.883,인천도시가스(주),9287.047,2014-01
426,439,10293.78,01,43.098,2014,38.909,전남도시가스(주),9293.288,2014-01
427,440,10306.2,01,43.15,2014,38.958,전북도시가스(주),9304.879,2014-01
428,441,10298.08,01,43.116,2014,38.926,전북에너지서비스(주),9297.301,2014-01
429,442,10307.872,01,43.157,2014,38.964,중부도시가스(주),9306.439,2014-01
430,443,10402.694,01,43.554,2014,39.335,참빛도시가스공업(주),9394.931,2014-01
431,444,10378.81,01,43.454,2014,39.241,참빛영동도시가스(주),9372.641,2014-01
432,445,10351.103,01,43.338,2014,39.133,참빛원주도시가스(주),9346.784,2014-01
433,446,10344.893,01,43.312,2014,39.109,참빛충북도시가스(주),9340.989,2014-01
434,447,10315.515,01,43.189,2014,38.994,충청에너지서비스(주),9313.572,2014-01
435,448,10315.515,01,43.189,2014,38.994,코원에너지서비스(주),9313.572,2014-01
436,450,10296.885,02,43.111,2014,38.921,(주)경동도시가스,9296.186,2014-02
437,451,10270.851,02,43.002,2014,38.82,(주)대륜이엔에스,9271.89,2014-02
438,452,10287.093,02,43.07,2014,38.883,(주)부산도시가스,9287.047,2014-02
439,453,10265.835,02,42.981,2014,38.8,(주)삼천리,9267.208,2014-02
440,454,10274.434,02,43.017,2014,38.834,(주)예스코,9275.233,2014-02
441,455,10282.555,02,43.051,2014,38.865,(주)지에스이,9282.812,2014-02
442,456,10238.368,02,42.866,2014,38.693,(주)충남도시가스,9241.575,2014-02
443,457,10268.224,02,42.991,2014,38.809,(주)해양도시가스,9269.438,2014-02
444,458,10270.612,02,43.001,2014,38.819,강남도시가스(주),9271.666,2014-02
445,459,10285.421,02,43.063,2014,38.876,강원도시가스(주),9285.487,2014-02
446,460,10291.153,02,43.087,2014,38.899,경남에너지(주),9290.836,2014-02
447,461,10257.237,02,42.945,2014,38.766,군산도시가스(주),9259.184,2014-02
448,462,10273.001,02,43.011,2014,38.828,대성에너지(주),9273.896,2014-02
449,463,10252.699,02,42.926,2014,38.749,대성청정에너지(주),9254.949,2014-02
450,464,10269.418,02,42.996,2014,38.814,대화도시가스(주),9270.552,2014-02
451,465,10267.746,02,42.989,2014,38.807,목포도시가스(주),9268.992,2014-02
452,466,10290.437,02,43.084,2014,38.896,서라벌도시가스(주),9290.168,2014-02
453,467,10272.284,02,43.008,2014,38.825,서울도시가스(주),9273.227,2014-02
454,468,10252.699,02,42.926,2014,38.749,서해도시가스(주),9254.949,2014-02
455,469,10259.625,02,42.955,2014,38.776,영남에너지서비스(주)구미,9261.413,2014-02
456,470,10285.66,02,43.064,2014,38.877,영남에너지서비스(주)포항,9285.71,2014-02
457,471,10276.584,02,43.026,2014,38.842,인천도시가스(주),9277.24,2014-02
458,472,10273.001,02,43.011,2014,38.828,전남도시가스(주),9273.896,2014-02
459,473,10264.88,02,42.977,2014,38.796,전북도시가스(주),9266.317,2014-02
460,474,10251.982,02,42.923,2014,38.746,전북에너지서비스(주),9254.28,2014-02
461,475,10241.234,02,42.878,2014,38.704,중부도시가스(주),9244.25,2014-02
462,476,10332.951,02,43.262,2014,39.062,참빛도시가스공업(주),9329.844,2014-02
463,477,10331.04,02,43.254,2014,39.055,참빛영동도시가스(주),9328.06,2014-02
464,478,10270.851,02,43.002,2014,38.82,참빛원주도시가스(주),9271.89,2014-02
465,479,10268.94,02,42.994,2014,38.812,참빛충북도시가스(주),9270.106,2014-02
466,480,10244.101,02,42.89,2014,38.715,충청에너지서비스(주),9246.925,2014-02
467,481,10261.297,02,42.962,2014,38.782,코원에너지서비스(주),9262.973,2014-02
468,483,10242.19,03,42.882,2014,38.708,(주)경동도시가스,9245.142,2014-03
469,484,10224.037,03,42.806,2014,38.637,(주)대륜이엔에스,9228.201,2014-03
470,485,10211.617,03,42.754,2014,38.588,(주)미래엔서해에너지,9216.61,2014-03
471,486,10229.053,03,42.827,2014,38.656,(주)부산도시가스,9232.882,2014-03
472,487,10230.725,03,42.834,2014,38.663,(주)삼천리,9234.442,2014-03
473,488,10218.783,03,42.784,2014,38.616,(주)예스코,9223.297,2014-03
474,489,10223.56,03,42.804,2014,38.635,(주)지에스이,9227.756,2014-03
475,490,10220.932,03,42.793,2014,38.624,(주)충남도시가스,9225.303,2014-03
476,491,10213.051,03,42.76,2014,38.594,(주)해양도시가스,9217.948,2014-03
477,492,10234.308,03,42.849,2014,38.677,강남도시가스(주),9237.786,2014-03
478,493,10196.57,03,42.691,2014,38.529,강원도시가스(주),9202.567,2014-03
479,494,10232.158,03,42.84,2014,38.668,경남에너지(주),9235.78,2014-03
480,495,10217.827,03,42.78,2014,38.612,군산도시가스(주),9222.405,2014-03
481,496,10227.859,03,42.822,2014,38.652,대성에너지(주),9231.768,2014-03
482,497,10214.961,03,42.768,2014,38.601,대성청정에너지(주),9219.731,2014-03
483,498,10210.184,03,42.748,2014,38.583,대화도시가스(주),9215.273,2014-03
484,499,10218.066,03,42.781,2014,38.613,목포도시가스(주),9222.628,2014-03
485,500,10230.009,03,42.831,2014,38.66,서라벌도시가스(주),9233.774,2014-03
486,501,10233.352,03,42.845,2014,38.673,서울도시가스(주),9236.894,2014-03
487,502,10218.783,03,42.784,2014,38.616,영남에너지서비스(주)구미,9223.297,2014-03
488,503,10207.318,03,42.736,2014,38.571,영남에너지서비스(주)포항,9212.598,2014-03
489,504,10239.562,03,42.871,2014,38.697,인천도시가스(주),9242.689,2014-03
490,505,10211.617,03,42.754,2014,38.588,전남도시가스(주),9216.61,2014-03
491,506,10213.051,03,42.76,2014,38.594,전북도시가스(주),9217.948,2014-03
492,507,10269.179,03,42.995,2014,38.813,전북에너지서비스(주),9270.329,2014-03
493,508,10216.633,03,42.775,2014,38.608,중부도시가스(주)세종지사,9221.291,2014-03
494,509,10204.691,03,42.725,2014,38.561,참빛도시가스공업(주),9210.146,2014-03
495,510,10206.124,03,42.731,2014,38.567,참빛영동도시가스공업(주),9211.484,2014-03
496,511,10196.092,03,42.689,2014,38.527,참빛원주도시가스(주),9202.121,2014-03
497,512,10194.421,03,42.682,2014,38.521,참빛충북도시가스(주),9200.562,2014-03
498,513,10211.14,03,42.752,2014,38.586,충청에너지서비스(주),9216.165,2014-03
499,514,10210.901,03,42.751,2014,38.585,코원에너지서비스(주),9215.942,2014-03
500,516,10273.001,04,43.011,2014,38.828,(주)경동도시가스,9273.896,2014-04
501,517,10273.24,04,43.012,2014,38.829,(주)대륜이엔에스,9274.119,2014-04
502,518,10281.838,04,43.048,2014,38.862,(주)미래엔서해에너지,9282.143,2014-04
503,519,10244.101,04,42.89,2014,38.715,(주)부산도시가스,9246.925,2014-04
504,520,10274.195,04,43.016,2014,38.833,(주)삼천리,9275.01,2014-04
505,521,10278.255,04,43.033,2014,38.848,(주)예스코,9278.799,2014-04
506,522,10239.562,04,42.871,2014,38.697,(주)지에스이,9242.689,2014-04
507,523,10280.166,04,43.041,2014,38.856,(주)충남도시가스,9280.583,2014-04
508,524,10227.381,04,42.82,2014,38.65,(주)해양도시가스,9231.321,2014-04
509,525,10273.717,04,43.014,2014,38.831,강남도시가스(주),9274.564,2014-04
510,526,10255.804,04,42.939,2014,38.761,강원도시가스(주),9257.847,2014-04
511,527,10248.161,04,42.907,2014,38.731,경남에너지(주),9250.714,2014-04
512,528,10281.36,04,43.046,2014,38.861,군산도시가스(주),9281.697,2014-04
513,529,10272.045,04,43.007,2014,38.824,대성에너지(주),9273.004,2014-04
514,530,10263.447,04,42.971,2014,38.791,대성청정에너지(주),9264.98,2014-04
515,531,10228.814,04,42.826,2014,38.655,대화도시가스(주),9232.659,2014-04
516,532,10218.544,04,42.783,2014,38.615,목포도시가스(주),9223.074,2014-04
517,533,10282.316,04,43.05,2014,38.864,서라벌도시가스(주),9282.589,2014-04
518,534,10259.387,04,42.954,2014,38.775,서울도시가스(주),9261.191,2014-04
519,535,10265.597,04,42.98,2014,38.799,영남에너지서비스(주)구미,9266.986,2014-04
520,536,10281.122,04,43.045,2014,38.86,영남에너지서비스(주)포항,9281.475,2014-04
521,537,10257.237,04,42.945,2014,38.766,인천도시가스(주),9259.184,2014-04
522,538,10228.098,04,42.823,2014,38.652,전남도시가스(주),9231.991,2014-04
523,539,10251.027,04,42.919,2014,38.742,전북도시가스(주),9253.389,2014-04
524,540,10251.505,04,42.921,2014,38.744,전북에너지서비스(주),9253.835,2014-04
525,541,10282.794,04,43.052,2014,38.866,중부도시가스(주)세종지사,9283.035,2014-04
526,542,10195.137,04,42.685,2014,38.524,참빛도시가스공업(주),9201.23,2014-04
527,543,10218.305,04,42.782,2014,38.614,참빛영동도시가스공업(주),9222.851,2014-04
528,544,10280.166,04,43.041,2014,38.856,참빛원주도시가스(주),9280.583,2014-04
529,545,10283.51,04,43.055,2014,38.869,참빛충북도시가스(주),9283.703,2014-04
530,546,10282.316,04,43.05,2014,38.864,충청에너지서비스(주),9282.589,2014-04
531,547,10281.599,04,43.047,2014,38.862,코원에너지서비스(주),9281.92,2014-04
532,549,10256.282,05,42.941,2014,38.763,㈜경동도시가스,9258.293,2014-05
533,550,10270.851,05,43.002,2014,38.82,㈜대륜이엔에스,9271.89,2014-05
534,551,10278.494,05,43.034,2014,38.849,㈜미래엔서해에너지,9279.022,2014-05
535,552,10244.339,05,42.891,2014,38.716,㈜부산도시가스,9247.147,2014-05
536,553,10270.374,05,43.0,2014,38.818,㈜삼천리,9271.444,2014-05
537,554,10267.985,05,42.99,2014,38.808,㈜예스코,9269.215,2014-05
538,555,10243.862,05,42.889,2014,38.714,㈜지에스이,9246.702,2014-05
539,556,10264.402,05,42.975,2014,38.794,㈜충남도시가스,9265.871,2014-05
540,557,10242.906,05,42.885,2014,38.71,㈜해양도시가스,9245.81,2014-05
541,558,10264.402,05,42.975,2014,38.794,강남도시가스㈜,9265.871,2014-05
542,559,10268.463,05,42.992,2014,38.81,강원도시가스㈜,9269.661,2014-05
543,560,10246.011,05,42.898,2014,38.722,경남에너지㈜,9248.708,2014-05
544,561,10272.045,05,43.007,2014,38.824,군산도시가스㈜,9273.004,2014-05
545,562,10261.297,05,42.962,2014,38.782,대성에너지㈜,9262.973,2014-05
546,563,10278.494,05,43.034,2014,38.849,대성청정에너지㈜,9279.022,2014-05
547,564,10238.368,05,42.866,2014,38.693,대화도시가스㈜,9241.575,2014-05
548,565,10245.534,05,42.896,2014,38.721,목포도시가스㈜,9248.263,2014-05
549,566,10251.982,05,42.923,2014,38.746,서라벌도시가스㈜,9254.28,2014-05
550,567,10269.179,05,42.995,2014,38.813,서울도시가스㈜,9270.329,2014-05
551,568,10268.463,05,42.992,2014,38.81,영남에너지서비스㈜구미,9269.661,2014-05
552,569,10268.463,05,42.992,2014,38.81,영남에너지서비스㈜포항,9269.661,2014-05
553,570,10268.463,05,42.992,2014,38.81,인천도시가스㈜,9269.661,2014-05
554,571,10239.562,05,42.871,2014,38.697,전남도시가스㈜,9242.689,2014-05
